ChipID,C_Bake[h],C_Stage,C_Temp,C_Cond,P_DeviceName,P_IREFL_EE,P_IREFH_EE,P_IREFL_FLASH,P_IREFH_FLASH
262702,,-9,35,PR1,1,,,-24,8
271406,,-9,35,PR1,2,,,-24,12
266267,,-9,35,PR1,3,,,-25,13
268350,,-9,35,PR1,4,,,-26,14
269858,,-9,35,PR1,5,,,-25,12
333866,,-9,35,PR1,6,,,-26,12
270370,,-9,35,PR1,7,,,-26,13
267302,,-9,35,PR1,8,,,-24,13
332854,,-9,35,PR1,9,,,-27,15
332322,,-9,35,PR1,10,,,-27,15
332339,,-9,35,PR1,11,,,-25,12
268306,,-9,35,PR1,12,,,-25,13
334346,,-9,35,PR1,13,,,-26,12
334367,,-9,35,PR1,14,,,-27,13
266307,,-9,35,PR1,50,,,-25,11
334390,,-9,35,PR1,15,,,-26,11
264250,,-9,35,PR1,16,,,-26,12
334399,,-9,35,PR1,17,,,-24,13
329766,,-9,35,PR1,18,,,-26,12
333875,,-9,35,PR1,19,,,-26,13
330774,,-9,35,PR1,20,,,-28,14
266806,,-9,35,PR1,21,,,-25,14
332834,,-9,35,PR1,22,,,-27,15
332858,,-9,35,PR1,24,,,-25,13
267843,,-9,35,PR1,25,,,-25,12
332343,,-9,35,PR1,26,,,-26,13
333842,,-9,35,PR1,27,,,-26,11
269850,,-9,35,PR1,28,,,-26,11
265279,,-9,35,PR1,29,,,-27,14
266803,,-9,35,PR1,30,,,-26,12
331286,,-9,35,PR1,31,,,-26,13
266811,,-9,35,PR1,32,,,-27,11
267791,,-9,35,PR1,33,,,-25,11
333379,,-9,35,PR1,34,,,-26,13
335914,,-9,35,PR1,35,,,-27,12
333855,,-9,35,PR1,36,,,-26,13
330278,,-9,35,PR1,37,,,-24,13
267830,,-9,35,PR1,40,,,-25,12
332843,,-9,35,PR1,41,,,-27,13
330782,,-9,35,PR1,42,,,-27,13
334895,,-9,35,PR1,43,,,-26,14
336422,,-9,35,PR1,44,,,-28,13
332842,,-9,35,PR1,45,,,-26,14
335911,,-9,35,PR1,46,,,-28,13
332826,,-9,35,PR1,47,,,-25,15
263714,,-9,35,PR1,48,,,-26,13
331807,,-9,35,PR1,49,,,-27,15
334374,,-9,35,PR1,51,,,-27,14
267267,,-9,35,PR1,53,,,-24,10
331842,,-9,35,PR1,54,,,-28,13
335386,,-9,35,PR1,55,,,-27,13
269863,,-9,35,PR1,56,,,-24,13
268318,,-9,35,PR1,57,,,-26,13
334886,,-9,35,PR1,58,,,-25,12
330786,,-9,35,PR1,59,,,-24,13
268838,,-9,35,PR1,60,,,-25,13
333850,,-9,35,PR1,61,,,-27,14
331786,,-9,35,PR1,63,,,-26,13
332347,,-9,35,PR1,64,,,-28,14
269350,,-9,35,PR1,65,,,-26,13
266778,,-9,35,PR1,66,,,-25,14
270894,,-9,35,PR1,67,,,-28,13
267834,,-9,35,PR1,68,,,-27,13
265743,,-9,35,PR1,69,,,-26,10
334370,,-9,35,PR1,70,,,-26,14
336431,,-9,35,PR1,71,,,-26,13
329778,,-9,35,PR1,72,,,-26,12
332358,,-9,35,PR1,73,,,-24,9
336430,,-9,35,PR1,74,,,-28,13
267279,,-9,35,PR1,75,,,-25,10
334363,,-9,35,PR1,76,,,-26,14
265771,,-9,35,PR1,77,,,-25,11
334898,,-9,35,PR1,78,,,-28,13
270378,,-9,35,PR1,79,,,-26,13
335410,,-9,35,PR1,80,,,-27,14
268342,,-9,35,PR1,82,,,-26,13
270891,,-9,35,PR1,83,,,-26,14
268847,,-9,35,PR1,84,,,-23,13
335390,,-9,35,PR1,85,,,-25,13
267290,,-9,35,PR1,87,,,-23,12
262702,,-8,35,PR1,1,,,-22,9
271406,,-8,35,PR1,2,,,-22,8
266267,,-8,35,PR1,3,,,-23,9
268350,,-8,35,PR1,4,,,-24,10
269858,,-8,35,PR1,5,,,-23,9
333866,,-8,35,PR1,6,,,-24,10
270370,,-8,35,PR1,7,,,-24,9
267302,,-8,35,PR1,8,,,-23,9
332854,,-8,35,PR1,9,,,-25,12
332322,,-8,35,PR1,10,,,-24,11
332339,,-8,35,PR1,11,,,-23,10
268306,,-8,35,PR1,12,,,-22,9
334346,,-8,35,PR1,13,,,-24,11
334367,,-8,35,PR1,14,,,-24,9
266307,,-8,35,PR1,50,,,-23,8
334390,,-8,35,PR1,15,,,-24,6
264250,,-8,35,PR1,16,,,-25,11
334399,,-8,35,PR1,17,,,-22,9
329766,,-8,35,PR1,18,,,-24,10
333875,,-8,35,PR1,19,,,-24,10
330774,,-8,35,PR1,20,,,-25,10
266806,,-8,35,PR1,21,,,-24,10
332834,,-8,35,PR1,22,,,-25,12
332858,,-8,35,PR1,24,,,-23,9
267843,,-8,35,PR1,25,,,-23,7
332343,,-8,35,PR1,26,,,-24,10
333842,,-8,35,PR1,27,,,-24,8
269850,,-8,35,PR1,28,,,-24,8
265279,,-8,35,PR1,29,,,-25,11
266803,,-8,35,PR1,30,,,-23,10
331286,,-8,35,PR1,31,,,-24,8
266811,,-8,35,PR1,32,,,-25,11
267791,,-8,35,PR1,33,,,-23,9
333379,,-8,35,PR1,34,,,-23,10
335914,,-8,35,PR1,35,,,-25,10
333855,,-8,35,PR1,36,,,-24,11
330278,,-8,35,PR1,37,,,-22,11
267830,,-8,35,PR1,40,,,-23,9
332843,,-8,35,PR1,41,,,-25,10
330782,,-8,35,PR1,42,,,-24,6
334895,,-8,35,PR1,43,,,-25,9
336422,,-8,35,PR1,44,,,-26,12
332842,,-8,35,PR1,45,,,-24,11
335911,,-8,35,PR1,46,,,-26,12
332826,,-8,35,PR1,47,,,-23,11
263714,,-8,35,PR1,48,,,-24,11
331807,,-8,35,PR1,49,,,-25,12
334374,,-8,35,PR1,51,,,-24,11
267267,,-8,35,PR1,53,,,-22,6
331842,,-8,35,PR1,54,,,-26,10
335386,,-8,35,PR1,55,,,-25,10
269863,,-8,35,PR1,56,,,-23,11
268318,,-8,35,PR1,57,,,-24,9
334886,,-8,35,PR1,58,,,-23,8
330786,,-8,35,PR1,59,,,-22,10
268838,,-8,35,PR1,60,,,-23,10
333850,,-8,35,PR1,61,,,-25,11
331786,,-8,35,PR1,63,,,-25,9
332347,,-8,35,PR1,64,,,-25,10
269350,,-8,35,PR1,65,,,-24,10
266778,,-8,35,PR1,66,,,-23,11
270894,,-8,35,PR1,67,,,-26,11
267834,,-8,35,PR1,68,,,-25,10
265743,,-8,35,PR1,69,,,-24,9
334370,,-8,35,PR1,70,,,-24,11
336431,,-8,35,PR1,71,,,-24,11
329778,,-8,35,PR1,72,,,-23,9
332358,,-8,35,PR1,73,,,-23,6
336430,,-8,35,PR1,74,,,-25,10
267279,,-8,35,PR1,75,,,-23,10
334363,,-8,35,PR1,76,,,-24,10
265771,,-8,35,PR1,77,,,-23,10
334898,,-8,35,PR1,78,,,-25,10
270378,,-8,35,PR1,79,,,-24,11
335410,,-8,35,PR1,80,,,-25,9
268342,,-8,35,PR1,82,,,-24,10
270891,,-8,35,PR1,83,,,-24,12
268847,,-8,35,PR1,84,,,-21,10
335390,,-8,35,PR1,85,,,-23,10
267290,,-8,35,PR1,87,,,-21,9
262702,,-7,35,PR1,1,-32,32,-22,8
271406,,-7,35,PR1,2,-32,32,-22,8
266267,,-7,35,PR1,3,-32,32,-23,8
268350,,-7,35,PR1,4,-32,32,-23,11
269858,,-7,35,PR1,5,-32,32,-23,10
333866,,-7,35,PR1,6,-32,32,-24,10
270370,,-7,35,PR1,7,-32,32,-24,9
267302,,-7,35,PR1,8,-32,32,-22,10
332854,,-7,35,PR1,9,-32,32,-25,12
332322,,-7,35,PR1,10,-32,32,-24,9
332339,,-7,35,PR1,11,-32,32,-23,10
268306,,-7,35,PR1,12,-32,32,-23,10
334346,,-7,35,PR1,13,-32,32,-24,8
334367,,-7,35,PR1,14,-32,32,-25,10
266307,,-7,35,PR1,50,-32,32,-23,10
334390,,-7,35,PR1,15,-32,32,-24,10
264250,,-7,35,PR1,16,-32,32,-24,8
334399,,-7,35,PR1,17,-32,32,-22,11
329766,,-7,35,PR1,18,-32,32,-24,10
333875,,-7,35,PR1,19,-32,32,-24,11
330774,,-7,35,PR1,20,-32,32,-26,9
266806,,-7,35,PR1,21,-32,32,-24,10
332834,,-7,35,PR1,22,-32,32,-25,11
332858,,-7,35,PR1,24,-32,32,-23,9
267843,,-7,35,PR1,25,-32,32,-23,10
332343,,-7,35,PR1,26,-32,32,-24,9
333842,,-7,35,PR1,27,-32,32,-24,10
269850,,-7,35,PR1,28,-32,32,-24,9
265279,,-7,35,PR1,29,-32,32,-26,10
266803,,-7,35,PR1,30,-32,32,-23,10
331286,,-7,35,PR1,31,-32,32,-24,10
266811,,-7,35,PR1,32,-32,32,-25,11
267791,,-7,35,PR1,33,-32,32,-23,10
333379,,-7,35,PR1,34,-32,32,-24,11
335914,,-7,35,PR1,35,-32,32,-25,9
333855,,-7,35,PR1,36,-32,32,-24,11
330278,,-7,35,PR1,37,-32,32,-22,10
267830,,-7,35,PR1,40,-32,32,-23,9
332843,,-7,35,PR1,41,-32,32,-25,11
330782,,-7,35,PR1,42,-32,32,-24,9
334895,,-7,35,PR1,43,-32,32,-25,11
336422,,-7,35,PR1,44,-32,32,-25,11
332842,,-7,35,PR1,45,-32,32,-24,11
335911,,-7,35,PR1,46,-32,32,-26,12
332826,,-7,35,PR1,47,-32,32,-23,12
263714,,-7,35,PR1,48,-32,32,-24,8
331807,,-7,35,PR1,49,-32,32,-24,11
334374,,-7,35,PR1,51,-32,32,-25,10
267267,,-7,35,PR1,53,-32,32,-22,6
331842,,-7,35,PR1,54,-32,32,-26,9
335386,,-7,35,PR1,55,-32,32,-25,10
269863,,-7,35,PR1,56,-32,32,-23,9
268318,,-7,35,PR1,57,-32,32,-24,9
334886,,-7,35,PR1,58,-32,32,-23,10
330786,,-7,35,PR1,59,-32,32,-22,11
268838,,-7,35,PR1,60,-32,32,-23,10
333850,,-7,35,PR1,61,-32,32,-25,11
331786,,-7,35,PR1,63,-32,32,-25,10
332347,,-7,35,PR1,64,-32,32,-25,10
269350,,-7,35,PR1,65,-32,32,-24,6
266778,,-7,35,PR1,66,-32,32,-23,12
270894,,-7,35,PR1,67,-32,32,-26,10
267834,,-7,35,PR1,68,-32,32,-24,10
265743,,-7,35,PR1,69,-32,32,-24,9
334370,,-7,35,PR1,70,-32,32,-24,11
336431,,-7,35,PR1,71,-32,32,-24,11
329778,,-7,35,PR1,72,-32,32,-23,10
332358,,-7,35,PR1,73,-32,32,-22,8
336430,,-7,35,PR1,74,-32,32,-26,11
267279,,-7,35,PR1,75,-32,32,-23,7
334363,,-7,35,PR1,76,-32,32,-24,9
265771,,-7,35,PR1,77,-32,32,-23,10
334898,,-7,35,PR1,78,-32,32,-25,12
270378,,-7,35,PR1,79,-32,32,-24,11
335410,,-7,35,PR1,80,-32,32,-25,10
268342,,-7,35,PR1,82,-32,32,-24,10
270891,,-7,35,PR1,83,-32,32,-25,10
268847,,-7,35,PR1,84,-32,32,-21,10
335390,,-7,35,PR1,85,-32,32,-23,10
267290,,-7,35,PR1,87,-32,32,-21,9
262702,,-6,150,PR2,1,-16,16,-24,8
271406,,-6,150,PR2,2,-15,16,-24,12
266267,,-6,150,PR2,3,-7,9,-25,13
268350,,-6,150,PR2,4,-16,17,-26,14
269858,,-6,150,PR2,5,-9,9,-25,12
333866,,-6,150,PR2,6,-14,14,-26,12
270370,,-6,150,PR2,7,-7,8,-26,13
267302,,-6,150,PR2,8,-11,11,-24,13
332854,,-6,150,PR2,9,-14,12,-27,15
332322,,-6,150,PR2,10,-9,10,-27,15
332339,,-6,150,PR2,11,-13,12,-25,12
268306,,-6,150,PR2,12,-11,12,-25,13
334346,,-6,150,PR2,13,-18,17,-26,12
334367,,-6,150,PR2,14,-9,9,-27,13
266307,,-6,150,PR2,50,-11,11,-25,11
334390,,-6,150,PR2,15,-16,17,-26,11
264250,,-6,150,PR2,16,-12,13,-26,12
334399,,-6,150,PR2,17,-9,9,-24,13
329766,,-6,150,PR2,18,-7,9,-26,12
333875,,-6,150,PR2,19,-11,12,-26,13
330774,,-6,150,PR2,20,-12,12,-28,14
266806,,-6,150,PR2,21,-14,15,-25,14
332834,,-6,150,PR2,22,-14,14,-27,15
332858,,-6,150,PR2,24,-9,11,-25,13
267843,,-6,150,PR2,25,-17,16,-25,12
332343,,-6,150,PR2,26,-5,8,-26,13
333842,,-6,150,PR2,27,-18,18,-26,11
269850,,-6,150,PR2,28,-12,12,-26,11
265279,,-6,150,PR2,29,-9,10,-27,14
266803,,-6,150,PR2,30,-14,14,-26,12
331286,,-6,150,PR2,31,-12,13,-26,13
266811,,-6,150,PR2,32,-12,11,-27,11
267791,,-6,150,PR2,33,-13,12,-25,11
333379,,-6,150,PR2,34,-14,13,-26,13
335914,,-6,150,PR2,35,-15,15,-27,12
333855,,-6,150,PR2,36,-12,12,-26,13
330278,,-6,150,PR2,37,-15,14,-24,13
267830,,-6,150,PR2,40,-10,11,-25,12
332843,,-6,150,PR2,41,-12,13,-27,13
330782,,-6,150,PR2,42,-8,11,-27,13
334895,,-6,150,PR2,43,-11,13,-26,14
336422,,-6,150,PR2,44,-12,12,-28,13
332842,,-6,150,PR2,45,-11,12,-26,14
335911,,-6,150,PR2,46,-12,10,-28,13
332826,,-6,150,PR2,47,-10,12,-25,15
263714,,-6,150,PR2,48,-17,17,-26,13
331807,,-6,150,PR2,49,-10,9,-27,15
334374,,-6,150,PR2,51,-8,9,-27,14
267267,,-6,150,PR2,53,-14,13,-24,10
331842,,-6,150,PR2,54,-11,11,-28,13
335386,,-6,150,PR2,55,-9,9,-27,13
269863,,-6,150,PR2,56,-9,11,-24,13
268318,,-6,150,PR2,57,-9,10,-26,13
334886,,-6,150,PR2,58,-12,14,-25,12
330786,,-6,150,PR2,59,-8,9,-24,13
268838,,-6,150,PR2,60,-13,13,-25,13
333850,,-6,150,PR2,61,-11,12,-27,14
331786,,-6,150,PR2,63,-12,13,-26,13
332347,,-6,150,PR2,64,-13,12,-28,14
269350,,-6,150,PR2,65,-15,16,-26,13
266778,,-6,150,PR2,66,-11,12,-25,14
270894,,-6,150,PR2,67,-10,12,-28,13
267834,,-6,150,PR2,68,-9,10,-27,13
265743,,-6,150,PR2,69,-8,11,-26,10
334370,,-6,150,PR2,70,-13,14,-26,14
336431,,-6,150,PR2,71,-16,16,-26,13
329778,,-6,150,PR2,72,-9,10,-26,12
332358,,-6,150,PR2,73,-16,15,-24,9
336430,,-6,150,PR2,74,-8,11,-28,13
267279,,-6,150,PR2,75,-11,13,-25,10
334363,,-6,150,PR2,76,-16,17,-26,14
265771,,-6,150,PR2,77,-13,11,-25,11
334898,,-6,150,PR2,78,-6,6,-28,13
270378,,-6,150,PR2,79,-14,14,-26,13
335410,,-6,150,PR2,80,-13,13,-27,14
268342,,-6,150,PR2,82,-13,14,-26,13
270891,,-6,150,PR2,83,-13,14,-26,14
268847,,-6,150,PR2,84,-14,13,-23,13
335390,,-6,150,PR2,85,-10,14,-25,13
267290,,-6,150,PR2,87,-15,15,-23,12
262702,,-5,150,PR2,1,-16,32,-14,13
271406,,-5,150,PR2,2,-15,32,-13,15
266267,,-5,150,PR2,3,-7,32,-13,14
268350,,-5,150,PR2,4,-16,32,-14,16
269858,,-5,150,PR2,5,-9,32,-12,14
333866,,-5,150,PR2,6,-14,32,-13,15
270370,,-5,150,PR2,7,-7,32,-12,15
267302,,-5,150,PR2,8,-11,32,-13,15
332854,,-5,150,PR2,9,-14,32,-13,17
332322,,-5,150,PR2,10,-9,32,-13,16
332339,,-5,150,PR2,11,-13,32,-14,16
268306,,-5,150,PR2,12,-11,32,-13,15
334346,,-5,150,PR2,13,-18,32,-13,17
334367,,-5,150,PR2,14,-9,32,-14,17
266307,,-5,150,PR2,50,-11,32,-14,15
334390,,-5,150,PR2,15,-16,32,-14,15
264250,,-5,150,PR2,16,-12,32,-14,14
334399,,-5,150,PR2,17,-9,32,-12,16
329766,,-5,150,PR2,18,-7,32,-13,15
333875,,-5,150,PR2,19,-11,32,-13,16
330774,,-5,150,PR2,20,-12,32,-14,13
266806,,-5,150,PR2,21,-14,32,-14,17
332834,,-5,150,PR2,22,-14,32,-13,18
332858,,-5,150,PR2,24,-9,32,-14,16
267843,,-5,150,PR2,25,-17,32,-14,15
332343,,-5,150,PR2,26,-5,32,-12,16
333842,,-5,150,PR2,27,-18,32,-12,15
269850,,-5,150,PR2,28,-12,32,-13,15
265279,,-5,150,PR2,29,-9,32,-14,15
266803,,-5,150,PR2,30,-14,32,-15,15
331286,,-5,150,PR2,31,-12,32,-13,16
266811,,-5,150,PR2,32,-12,32,-14,15
267791,,-5,150,PR2,33,-13,32,-13,13
333379,,-5,150,PR2,34,-14,32,-13,17
335914,,-5,150,PR2,35,-15,32,-13,16
333855,,-5,150,PR2,36,-12,32,-13,17
330278,,-5,150,PR2,37,-15,32,-14,14
267830,,-5,150,PR2,40,-10,32,-11,14
332843,,-5,150,PR2,41,-12,32,-13,16
330782,,-5,150,PR2,42,-8,32,-15,16
334895,,-5,150,PR2,43,-11,32,-14,17
336422,,-5,150,PR2,44,-12,32,-14,16
332842,,-5,150,PR2,45,-11,32,-13,16
335911,,-5,150,PR2,46,-12,32,-13,18
332826,,-5,150,PR2,47,-10,32,-13,17
263714,,-5,150,PR2,48,-17,32,-14,14
331807,,-5,150,PR2,49,-10,32,-11,15
334374,,-5,150,PR2,51,-8,32,-13,16
267267,,-5,150,PR2,53,-14,32,-14,13
331842,,-5,150,PR2,54,-11,32,-14,16
335386,,-5,150,PR2,55,-9,32,-13,18
269863,,-5,150,PR2,56,-9,32,-13,14
268318,,-5,150,PR2,57,-9,32,-15,15
334886,,-5,150,PR2,58,-12,32,-12,15
330786,,-5,150,PR2,59,-8,32,-12,17
268838,,-5,150,PR2,60,-13,32,-14,16
333850,,-5,150,PR2,61,-11,32,-13,17
331786,,-5,150,PR2,63,-12,32,-12,15
332347,,-5,150,PR2,64,-13,32,-14,18
269350,,-5,150,PR2,65,-15,32,-14,12
266778,,-5,150,PR2,66,-11,32,-14,16
270894,,-5,150,PR2,67,-10,32,-13,14
267834,,-5,150,PR2,68,-9,32,-14,17
265743,,-5,150,PR2,69,-8,32,-14,14
334370,,-5,150,PR2,70,-13,32,-12,16
336431,,-5,150,PR2,71,-16,32,-10,16
329778,,-5,150,PR2,72,-9,32,-13,16
332358,,-5,150,PR2,73,-16,32,-14,15
336430,,-5,150,PR2,74,-8,32,-13,16
267279,,-5,150,PR2,75,-11,32,-12,15
334363,,-5,150,PR2,76,-16,32,-13,16
265771,,-5,150,PR2,77,-13,32,-12,15
334898,,-5,150,PR2,78,-6,32,-13,16
270378,,-5,150,PR2,79,-14,32,-14,15
335410,,-5,150,PR2,80,-13,32,-11,13
268342,,-5,150,PR2,82,-13,32,-13,16
270891,,-5,150,PR2,83,-13,32,-13,16
268847,,-5,150,PR2,84,-14,32,-12,14
335390,,-5,150,PR2,85,-10,32,-14,16
267290,,-5,150,PR2,87,-15,32,-12,14
262702,,-4,150,PR3,1,-16,16,-13,12
271406,,-4,150,PR3,2,-14,14,-12,11
266267,,-4,150,PR3,3,-12,12,-14,11
268350,,-4,150,PR3,4,-16,17,-14,13
269858,,-4,150,PR3,5,-11,10,-12,10
333866,,-4,150,PR3,6,-15,15,-13,12
270370,,-4,150,PR3,7,-10,9,-13,12
267302,,-4,150,PR3,8,-13,14,-13,12
332854,,-4,150,PR3,9,-15,15,-14,14
332322,,-4,150,PR3,10,-11,13,-13,14
332339,,-4,150,PR3,11,-14,12,-14,12
268306,,-4,150,PR3,12,-13,13,-13,12
334346,,-4,150,PR3,13,-18,17,-14,13
334367,,-4,150,PR3,14,-12,9,-14,12
266307,,-4,150,PR3,50,-14,13,-14,10
334390,,-4,150,PR3,15,-15,17,-15,11
264250,,-4,150,PR3,16,-13,14,-14,11
334399,,-4,150,PR3,17,-11,11,-13,9
329766,,-4,150,PR3,18,-11,10,-13,13
333875,,-4,150,PR3,19,-13,13,-12,13
330774,,-4,150,PR3,20,-13,12,-13,12
266806,,-4,150,PR3,21,-15,15,-15,12
332834,,-4,150,PR3,22,-14,14,-13,13
332858,,-4,150,PR3,24,-12,13,-14,12
267843,,-4,150,PR3,25,-17,17,-13,11
332343,,-4,150,PR3,26,-11,11,-13,13
333842,,-4,150,PR3,27,-17,17,-14,11
269850,,-4,150,PR3,28,-13,14,-14,11
265279,,-4,150,PR3,29,-13,12,-14,12
266803,,-4,150,PR3,30,-16,15,-13,12
331286,,-4,150,PR3,31,-13,14,-14,12
266811,,-4,150,PR3,32,-13,14,-13,12
267791,,-4,150,PR3,33,-16,14,-13,8
333379,,-4,150,PR3,34,-14,13,-13,13
335914,,-4,150,PR3,35,-16,16,-13,10
333855,,-4,150,PR3,36,-14,14,-12,13
330278,,-4,150,PR3,37,-16,15,-12,12
267830,,-4,150,PR3,40,-13,12,-13,13
332843,,-4,150,PR3,41,-16,14,-13,13
330782,,-4,150,PR3,42,-12,11,-14,13
334895,,-4,150,PR3,43,-11,11,-12,12
336422,,-4,150,PR3,44,-15,14,-14,12
332842,,-4,150,PR3,45,-11,13,-14,13
335911,,-4,150,PR3,46,-11,12,-13,13
332826,,-4,150,PR3,47,-13,13,-13,13
263714,,-4,150,PR3,48,-17,16,-15,13
331807,,-4,150,PR3,49,-12,13,-13,13
334374,,-4,150,PR3,51,-11,11,-13,11
267267,,-4,150,PR3,53,-14,14,-14,10
331842,,-4,150,PR3,54,-12,13,-14,12
335386,,-4,150,PR3,55,-12,11,-15,13
269863,,-4,150,PR3,56,-12,13,-13,12
268318,,-4,150,PR3,57,-11,12,-15,11
334886,,-4,150,PR3,58,-15,14,-14,11
330786,,-4,150,PR3,59,-11,10,-13,11
268838,,-4,150,PR3,60,-14,15,-14,11
333850,,-4,150,PR3,61,-14,14,-15,13
331786,,-4,150,PR3,63,-14,12,-15,11
332347,,-4,150,PR3,64,-14,14,-14,11
269350,,-4,150,PR3,65,-17,16,-14,11
266778,,-4,150,PR3,66,-12,14,-14,12
270894,,-4,150,PR3,67,-12,13,-15,12
267834,,-4,150,PR3,68,-10,11,-15,11
265743,,-4,150,PR3,69,-10,12,-14,10
334370,,-4,150,PR3,70,-14,14,-13,12
336431,,-4,150,PR3,71,-16,16,-13,11
329778,,-4,150,PR3,72,-10,12,-13,12
332358,,-4,150,PR3,73,-16,17,-14,11
336430,,-4,150,PR3,74,-13,12,-14,11
267279,,-4,150,PR3,75,-14,13,-14,12
334363,,-4,150,PR3,76,-14,16,-14,13
265771,,-4,150,PR3,77,-12,13,-14,10
334898,,-4,150,PR3,78,-11,10,-14,13
270378,,-4,150,PR3,79,-13,14,-14,13
335410,,-4,150,PR3,80,-12,14,-13,12
268342,,-4,150,PR3,82,-12,13,-13,12
270891,,-4,150,PR3,83,-13,14,-12,12
268847,,-4,150,PR3,84,-14,15,-13,11
335390,,-4,150,PR3,85,-13,14,-14,13
267290,,-4,150,PR3,87,-16,15,-13,11
262702,,-3,-40,FT1,1,-32,32,-23,5
271406,,-3,-40,FT1,2,-32,32,-22,7
266267,,-3,-40,FT1,3,-32,32,-22,9
268350,,-3,-40,FT1,4,-32,32,-22,7
269858,,-3,-40,FT1,5,-32,32,-22,8
333866,,-3,-40,FT1,6,-32,32,-24,9
270370,,-3,-40,FT1,7,-32,32,-23,8
267302,,-3,-40,FT1,8,-32,32,-21,9
332854,,-3,-40,FT1,9,-32,32,-23,9
332322,,-3,-40,FT1,10,-32,32,-21,10
332339,,-3,-40,FT1,11,-32,32,-22,7
268306,,-3,-40,FT1,12,-32,32,-21,8
334346,,-3,-40,FT1,13,-32,32,-23,7
334367,,-3,-40,FT1,14,-32,32,-23,9
266307,,-3,-40,FT1,50,-32,32,-21,7
334390,,-3,-40,FT1,15,-32,32,-21,8
264250,,-3,-40,FT1,16,-32,32,-23,8
334399,,-3,-40,FT1,17,-32,32,-23,8
329766,,-3,-40,FT1,18,-32,32,-24,7
333875,,-3,-40,FT1,19,-32,32,-26,8
330774,,-3,-40,FT1,20,-32,32,-24,10
266806,,-3,-40,FT1,21,-32,32,-25,8
332834,,-3,-40,FT1,22,-32,32,-26,9
332858,,-3,-40,FT1,24,-32,32,-21,7
267843,,-3,-40,FT1,25,-32,32,-22,8
332343,,-3,-40,FT1,26,-32,32,-23,8
333842,,-3,-40,FT1,27,-32,32,-25,8
269850,,-3,-40,FT1,28,-32,32,-25,7
265279,,-3,-40,FT1,29,-32,32,-25,9
266803,,-3,-40,FT1,30,-32,32,-25,9
331286,,-3,-40,FT1,31,-32,32,-26,8
266811,,-3,-40,FT1,32,-32,32,-23,8
267791,,-3,-40,FT1,33,-32,32,-25,8
333379,,-3,-40,FT1,34,-32,32,-24,7
335914,,-3,-40,FT1,35,-32,32,-24,7
333855,,-3,-40,FT1,36,-32,32,-26,9
330278,,-3,-40,FT1,37,-32,32,-21,9
267830,,-3,-40,FT1,40,-32,32,-23,8
332843,,-3,-40,FT1,41,-32,32,-27,9
330782,,-3,-40,FT1,42,-32,32,-20,8
334895,,-3,-40,FT1,43,-32,32,-25,11
336422,,-3,-40,FT1,44,-32,32,-26,9
332842,,-3,-40,FT1,45,-32,32,-24,9
335911,,-3,-40,FT1,46,-32,32,-27,10
332826,,-3,-40,FT1,47,-32,32,-23,11
263714,,-3,-40,FT1,48,-32,32,-24,8
331807,,-3,-40,FT1,49,-32,32,-20,9
334374,,-3,-40,FT1,51,-32,32,-25,9
267267,,-3,-40,FT1,53,-32,32,-23,6
331842,,-3,-40,FT1,54,-32,32,-24,8
335386,,-3,-40,FT1,55,-32,32,-26,9
269863,,-3,-40,FT1,56,-32,32,-23,8
268318,,-3,-40,FT1,57,-32,32,-24,8
334886,,-3,-40,FT1,58,-32,32,-23,7
330786,,-3,-40,FT1,59,-32,32,-20,9
268838,,-3,-40,FT1,60,-32,32,-24,8
333850,,-3,-40,FT1,61,-32,32,-24,8
331786,,-3,-40,FT1,63,-32,32,-27,8
332347,,-3,-40,FT1,64,-32,32,-24,7
269350,,-3,-40,FT1,65,-32,32,-22,6
266778,,-3,-40,FT1,66,-32,32,-20,8
270894,,-3,-40,FT1,67,-32,32,-26,8
267834,,-3,-40,FT1,68,-32,32,-23,8
265743,,-3,-40,FT1,69,-32,32,-25,8
334370,,-3,-40,FT1,70,-32,32,-23,9
336431,,-3,-40,FT1,71,-32,32,-23,9
329778,,-3,-40,FT1,72,-32,32,-22,8
332358,,-3,-40,FT1,73,-32,32,-21,6
336430,,-3,-40,FT1,74,-32,32,-28,9
267279,,-3,-40,FT1,75,-32,32,-22,9
334363,,-3,-40,FT1,76,-32,32,-23,8
265771,,-3,-40,FT1,77,-32,32,-23,9
334898,,-3,-40,FT1,78,-32,32,-24,9
270378,,-3,-40,FT1,79,-32,32,-22,6
