ChipID,C_Bake[h],C_Stage,C_Temp,C_Cond,P_DeviceName,P_IREFL_EE,P_IREFH_EE,P_IREFL_FLASH,P_IREFH_FLASH
335410,,-3,-40,FT1,80,-32,32,-23,8
268342,,-3,-40,FT1,82,-32,32,-21,6
270891,,-3,-40,FT1,83,-32,32,-24,9
268847,,-3,-40,FT1,84,-32,32,-20,7
335390,,-3,-40,FT1,85,-32,32,-23,9
267290,,-3,-40,FT1,87,-32,32,-18,7
262702,,-2,-40,FT1,1,-31,31,,9
271406,,-2,-40,FT1,2,-31,31,,10
266267,,-2,-40,FT1,3,-31,31,,11
268350,,-2,-40,FT1,4,-31,31,,11
269858,,-2,-40,FT1,5,-31,31,,10
333866,,-2,-40,FT1,6,-31,31,,11
270370,,-2,-40,FT1,7,-31,31,,12
267302,,-2,-40,FT1,8,-31,31,,12
332854,,-2,-40,FT1,9,-31,31,,13
332322,,-2,-40,FT1,10,-31,31,,13
332339,,-2,-40,FT1,11,-31,31,,10
268306,,-2,-40,FT1,12,-31,31,,10
334346,,-2,-40,FT1,13,-31,31,,10
334367,,-2,-40,FT1,14,-31,31,,13
266307,,-2,-40,FT1,50,-31,31,,9
334390,,-2,-40,FT1,15,-31,31,,12
264250,,-2,-40,FT1,16,-31,31,,12
334399,,-2,-40,FT1,17,-31,31,,12
329766,,-2,-40,FT1,18,-31,31,,10
333875,,-2,-40,FT1,19,-31,31,,12
330774,,-2,-40,FT1,20,-31,31,,13
266806,,-2,-40,FT1,21,-31,31,,12
332834,,-2,-40,FT1,22,-31,31,,14
332858,,-2,-40,FT1,24,-31,31,,11
267843,,-2,-40,FT1,25,-31,31,,11
332343,,-2,-40,FT1,26,-31,31,,10
333842,,-2,-40,FT1,27,-31,31,,9
269850,,-2,-40,FT1,28,-31,31,,11
265279,,-2,-40,FT1,29,-31,31,,13
266803,,-2,-40,FT1,30,-31,31,,11
331286,,-2,-40,FT1,31,-31,31,,13
266811,,-2,-40,FT1,32,-31,31,,11
267791,,-2,-40,FT1,33,-31,31,,11
333379,,-2,-40,FT1,34,-31,31,,12
335914,,-2,-40,FT1,35,-31,31,,12
333855,,-2,-40,FT1,36,-31,31,,12
330278,,-2,-40,FT1,37,-31,31,,13
267830,,-2,-40,FT1,40,-31,31,,12
332843,,-2,-40,FT1,41,-31,31,,13
330782,,-2,-40,FT1,42,-31,31,,14
334895,,-2,-40,FT1,43,-31,31,,14
336422,,-2,-40,FT1,44,-31,31,,13
332842,,-2,-40,FT1,45,-31,31,,13
335911,,-2,-40,FT1,46,-31,31,,13
332826,,-2,-40,FT1,47,-31,31,,13
263714,,-2,-40,FT1,48,-31,31,,11
331807,,-2,-40,FT1,49,-31,31,,14
334374,,-2,-40,FT1,51,-31,31,,12
267267,,-2,-40,FT1,53,-31,31,,8
331842,,-2,-40,FT1,54,-31,31,,8
335386,,-2,-40,FT1,55,-31,31,,13
269863,,-2,-40,FT1,56,-31,31,,12
268318,,-2,-40,FT1,57,-31,31,,12
334886,,-2,-40,FT1,58,-31,31,,10
330786,,-2,-40,FT1,59,-31,31,,12
268838,,-2,-40,FT1,60,-31,31,,11
333850,,-2,-40,FT1,61,-31,31,,12
331786,,-2,-40,FT1,63,-31,31,,11
332347,,-2,-40,FT1,64,-31,31,,13
269350,,-2,-40,FT1,65,-31,31,,10
266778,,-2,-40,FT1,66,-31,31,,11
270894,,-2,-40,FT1,67,-31,31,,12
267834,,-2,-40,FT1,68,-31,31,,11
265743,,-2,-40,FT1,69,-31,31,,11
334370,,-2,-40,FT1,70,-31,31,,12
336431,,-2,-40,FT1,71,-31,31,,12
329778,,-2,-40,FT1,72,-31,31,,10
332358,,-2,-40,FT1,73,-31,31,,9
336430,,-2,-40,FT1,74,-31,31,,13
267279,,-2,-40,FT1,75,-31,31,,12
334363,,-2,-40,FT1,76,-31,31,,13
265771,,-2,-40,FT1,77,-31,31,,10
334898,,-2,-40,FT1,78,-31,31,,12
270378,,-2,-40,FT1,79,-31,31,,9
335410,,-2,-40,FT1,80,-31,31,,11
268342,,-2,-40,FT1,82,-31,31,,12
270891,,-2,-40,FT1,83,-31,31,,13
268847,,-2,-40,FT1,84,-31,31,,10
335390,,-2,-40,FT1,85,-31,31,,13
267290,,-2,-40,FT1,87,-31,31,,11
262702,,-1,125,FT2,1,-20,21,,
271406,,-1,125,FT2,2,-17,21,,
266267,,-1,125,FT2,3,-19,21,,
268350,,-1,125,FT2,4,-19,20,,
269858,,-1,125,FT2,5,-19,19,,
333866,,-1,125,FT2,6,-20,21,,
270370,,-1,125,FT2,7,-19,20,,
267302,,-1,125,FT2,8,-20,21,,
332854,,-1,125,FT2,9,-20,20,,
332322,,-1,125,FT2,10,-18,19,,
332339,,-1,125,FT2,11,-19,21,,
268306,,-1,125,FT2,12,-18,18,,
334346,,-1,125,FT2,13,-19,19,,
334367,,-1,125,FT2,14,-20,22,,
266307,,-1,125,FT2,50,-19,19,,
334390,,-1,125,FT2,15,-19,21,,
264250,,-1,125,FT2,16,-20,20,,
334399,,-1,125,FT2,17,-19,20,,
329766,,-1,125,FT2,18,-20,19,,
333875,,-1,125,FT2,19,-19,20,,
330774,,-1,125,FT2,20,-19,19,,
266806,,-1,125,FT2,21,-20,20,,
332834,,-1,125,FT2,22,-18,19,,
332858,,-1,125,FT2,24,-20,20,,
267843,,-1,125,FT2,25,-19,19,,
332343,,-1,125,FT2,26,-19,20,,
333842,,-1,125,FT2,27,-19,19,,
269850,,-1,125,FT2,28,-19,19,,
265279,,-1,125,FT2,29,-19,20,,
266803,,-1,125,FT2,30,-19,20,,
331286,,-1,125,FT2,31,-17,17,,
266811,,-1,125,FT2,32,-18,17,,
267791,,-1,125,FT2,33,-19,20,,
333379,,-1,125,FT2,34,-19,19,,
335914,,-1,125,FT2,35,-19,20,,
333855,,-1,125,FT2,36,-18,19,,
330278,,-1,125,FT2,37,-19,21,,
267830,,-1,125,FT2,40,-18,20,,
332843,,-1,125,FT2,41,-20,20,,
330782,,-1,125,FT2,42,-20,21,,
334895,,-1,125,FT2,43,-19,19,,
336422,,-1,125,FT2,44,-19,20,,
332842,,-1,125,FT2,45,-19,20,,
335911,,-1,125,FT2,46,-18,19,,
332826,,-1,125,FT2,47,-19,21,,
263714,,-1,125,FT2,48,-18,20,,
331807,,-1,125,FT2,49,-19,20,,
334374,,-1,125,FT2,51,-18,19,,
267267,,-1,125,FT2,53,-19,19,,
331842,,-1,125,FT2,54,-19,19,,
335386,,-1,125,FT2,55,-18,19,,
269863,,-1,125,FT2,56,-19,21,,
268318,,-1,125,FT2,57,-18,21,,
334886,,-1,125,FT2,58,-20,21,,
330786,,-1,125,FT2,59,-19,20,,
268838,,-1,125,FT2,60,-19,20,,
333850,,-1,125,FT2,61,-19,21,,
331786,,-1,125,FT2,63,-20,20,,
332347,,-1,125,FT2,64,-20,20,,
269350,,-1,125,FT2,65,-17,18,,
266778,,-1,125,FT2,66,-19,20,,
270894,,-1,125,FT2,67,-16,16,,
267834,,-1,125,FT2,68,-19,20,,
265743,,-1,125,FT2,69,-19,20,,
334370,,-1,125,FT2,70,-18,19,,
336431,,-1,125,FT2,71,-19,21,,
329778,,-1,125,FT2,72,-19,20,,
332358,,-1,125,FT2,73,-19,19,,
336430,,-1,125,FT2,74,-19,21,,
267279,,-1,125,FT2,75,-19,20,,
334363,,-1,125,FT2,76,-19,20,,
265771,,-1,125,FT2,77,-18,18,,
334898,,-1,125,FT2,78,-21,21,,
270378,,-1,125,FT2,79,-18,19,,
335410,,-1,125,FT2,80,-18,19,,
268342,,-1,125,FT2,82,-19,20,,
270891,,-1,125,FT2,83,-19,19,,
268847,,-1,125,FT2,84,-18,19,,
335390,,-1,125,FT2,85,-19,19,,
267290,,-1,125,FT2,87,-16,16,,
262702,,0,35,INIT,,-31,31,,
271406,,0,35,INIT,,-31,31,,
266267,,0,35,INIT,,-31,31,,
268350,,0,35,INIT,,-31,31,,
269858,,0,35,INIT,,-31,31,,
333866,,0,35,INIT,,-31,31,,
270370,,0,35,INIT,,-31,31,,
267302,,0,35,INIT,,-31,31,,
332854,,0,35,INIT,,-31,31,,
332322,,0,35,INIT,,-31,31,,
332339,,0,35,INIT,,-31,31,,
268306,,0,35,INIT,,-31,31,,
334346,,0,35,INIT,,-31,31,,
334367,,0,35,INIT,,-31,31,,
266307,,0,35,INIT,,-31,31,,
334390,,0,35,INIT,,-31,31,,
264250,,0,35,INIT,,-31,31,,
334399,,0,35,INIT,,-31,31,,
329766,,0,35,INIT,,-31,31,,
333875,,0,35,INIT,,-31,31,,
330774,,0,35,INIT,,-31,31,,
266806,,0,35,INIT,,-31,31,,
332834,,0,35,INIT,,-31,31,,
332858,,0,35,INIT,,-31,31,,
267843,,0,35,INIT,,-31,31,,
332343,,0,35,INIT,,-31,31,,
333842,,0,35,INIT,,-31,31,,
269850,,0,35,INIT,,-31,31,,
265279,,0,35,INIT,,-31,31,,
266803,,0,35,INIT,,-31,31,,
331286,,0,35,INIT,,-31,31,,
266811,,0,35,INIT,,-31,31,,
267791,,0,35,INIT,,-31,31,,
333379,,0,35,INIT,,-31,31,,
335914,,0,35,INIT,,-31,31,,
333855,,0,35,INIT,,-31,31,,
330278,,0,35,INIT,,-31,31,,
267830,,0,35,INIT,,-31,31,,
332843,,0,35,INIT,,-31,31,,
330782,,0,35,INIT,,-31,31,,
334895,,0,35,INIT,,-31,31,,
336422,,0,35,INIT,,-31,31,,
332842,,0,35,INIT,,-31,31,,
335911,,0,35,INIT,,-31,31,,
332826,,0,35,INIT,,-31,31,,
263714,,0,35,INIT,,-31,31,,
331807,,0,35,INIT,,-31,31,,
334374,,0,35,INIT,,-31,31,,
267267,,0,35,INIT,,-31,31,,
331842,,0,35,INIT,,-31,31,,
335386,,0,35,INIT,,-31,31,,
269863,,0,35,INIT,,-31,31,,
268318,,0,35,INIT,,-31,31,,
334886,,0,35,INIT,,-31,31,,
330786,,0,35,INIT,,-31,31,,
268838,,0,35,INIT,,-31,31,,
333850,,0,35,INIT,,-31,31,,
331786,,0,35,INIT,,-31,31,,
332347,,0,35,INIT,,-31,31,,
269350,,0,35,INIT,,-31,31,,
266778,,0,35,INIT,,-31,31,,
270894,,0,35,INIT,,-31,31,,
267834,,0,35,INIT,,-31,31,,
265743,,0,35,INIT,,-31,31,,
334370,,0,35,INIT,,-31,31,,
336431,,0,35,INIT,,-31,31,,
329778,,0,35,INIT,,-31,31,,
332358,,0,35,INIT,,-31,31,,
336430,,0,35,INIT,,-31,31,,
267279,,0,35,INIT,,-31,31,,
334363,,0,35,INIT,,-31,31,,
265771,,0,35,INIT,,-31,31,,
334898,,0,35,INIT,,-31,31,,
270378,,0,35,INIT,,-31,31,,
335410,,0,35,INIT,,-31,31,,
268342,,0,35,INIT,,-31,31,,
270891,,0,35,INIT,,-31,31,,
268847,,0,35,INIT,,-31,31,,
335390,,0,35,INIT,,-31,31,,
267290,,0,35,INIT,,-31,31,,
262702,,1,35,RELIABILITY35,1,-31,31,,
271406,,1,35,RELIABILITY35,2,-31,31,,
266267,,1,35,RELIABILITY35,3,-31,31,,
268350,,1,35,RELIABILITY35,4,-31,31,,
269858,,1,35,RELIABILITY35,5,-31,31,,
333866,,1,35,RELIABILITY35,6,-31,31,,
270370,,1,35,RELIABILITY35,7,-31,31,,
267302,,1,35,RELIABILITY35,8,-31,31,,
332854,,1,35,RELIABILITY35,9,-31,31,,
332322,,1,35,RELIABILITY35,10,-31,31,,
332339,,1,35,RELIABILITY35,11,-31,31,,
268306,,1,35,RELIABILITY35,12,-31,31,,
334346,,1,35,RELIABILITY35,13,-31,31,,
334367,,1,35,RELIABILITY35,14,-31,31,,
266307,,1,35,RELIABILITY35,50,-31,31,,
334390,,1,35,RELIABILITY35,15,-31,31,,
264250,,1,35,RELIABILITY35,16,-31,31,,
334399,,1,35,RELIABILITY35,17,-31,31,,
329766,,1,35,RELIABILITY35,18,-31,31,,
333875,,1,35,RELIABILITY35,19,-31,31,,
330774,,1,35,RELIABILITY35,20,-31,31,,
266806,,1,35,RELIABILITY35,21,-31,31,,
332834,,1,35,RELIABILITY35,22,-31,31,,
332858,,1,35,RELIABILITY35,24,-31,31,,
267843,,1,35,RELIABILITY35,25,-31,31,,
332343,,1,35,RELIABILITY35,26,-31,31,,
333842,,1,35,RELIABILITY35,27,-31,31,,
269850,,1,35,RELIABILITY35,28,-31,31,,
265279,,1,35,RELIABILITY35,29,-31,31,,
266803,,1,35,RELIABILITY35,30,-31,31,,
331286,,1,35,RELIABILITY35,31,-31,31,,
266811,,1,35,RELIABILITY35,32,-31,31,,
267791,,1,35,RELIABILITY35,33,-31,31,,
333379,,1,35,RELIABILITY35,34,-31,31,,
335914,,1,35,RELIABILITY35,35,-31,31,,
333855,,1,35,RELIABILITY35,36,-31,31,,
330278,,1,35,RELIABILITY35,37,-31,31,,
267830,,1,35,RELIABILITY35,40,-31,31,,
332843,,1,35,RELIABILITY35,41,-31,31,,
330782,,1,35,RELIABILITY35,42,-31,31,,
334895,,1,35,RELIABILITY35,43,-31,31,,
336422,,1,35,RELIABILITY35,44,-31,31,,
332842,,1,35,RELIABILITY35,45,-31,31,,
335911,,1,35,RELIABILITY35,46,-31,31,,
332826,,1,35,RELIABILITY35,47,-31,31,,
263714,,1,35,RELIABILITY35,48,-31,31,,
331807,,1,35,RELIABILITY35,49,-31,31,,
334374,,1,35,RELIABILITY35,51,-31,31,,
267267,,1,35,RELIABILITY35,53,-31,31,,
331842,,1,35,RELIABILITY35,54,-31,31,,
335386,,1,35,RELIABILITY35,55,-31,31,,
269863,,1,35,RELIABILITY35,56,-31,31,,
268318,,1,35,RELIABILITY35,57,-31,31,,
334886,,1,35,RELIABILITY35,58,-31,31,,
330786,,1,35,RELIABILITY35,59,-31,31,,
268838,,1,35,RELIABILITY35,60,-31,31,,
333850,,1,35,RELIABILITY35,61,-31,31,,
331786,,1,35,RELIABILITY35,63,-31,31,,
332347,,1,35,RELIABILITY35,64,-31,31,,
269350,,1,35,RELIABILITY35,65,-31,31,,
266778,,1,35,RELIABILITY35,66,-31,31,,
270894,,1,35,RELIABILITY35,67,-31,31,,
267834,,1,35,RELIABILITY35,68,-31,31,,
265743,,1,35,RELIABILITY35,69,-31,31,,
334370,,1,35,RELIABILITY35,70,-31,31,,
336431,,1,35,RELIABILITY35,71,-31,31,,
329778,,1,35,RELIABILITY35,72,-31,31,,
332358,,1,35,RELIABILITY35,73,-31,31,,
336430,,1,35,RELIABILITY35,74,-31,31,,
267279,,1,35,RELIABILITY35,75,-31,31,,
334363,,1,35,RELIABILITY35,76,-31,31,,
265771,,1,35,RELIABILITY35,77,-31,31,,
334898,,1,35,RELIABILITY35,78,-31,31,,
270378,,1,35,RELIABILITY35,79,-31,31,,
335410,,1,35,RELIABILITY35,80,-31,31,,
268342,,1,35,RELIABILITY35,82,-31,31,,
270891,,1,35,RELIABILITY35,83,-31,31,,
268847,,1,35,RELIABILITY35,84,-31,31,,
335390,,1,35,RELIABILITY35,85,-31,31,,
267290,,1,35,RELIABILITY35,87,-31,31,,
262702,,2,150,RELIABILITY150,1,-31,31,,
271406,,2,150,RELIABILITY150,2,-31,31,,
266267,,2,150,RELIABILITY150,3,-31,31,,
268350,,2,150,RELIABILITY150,4,-31,31,,
269858,,2,150,RELIABILITY150,5,-31,31,,
333866,,2,150,RELIABILITY150,6,-31,31,,
270370,,2,150,RELIABILITY150,7,-31,31,,
267302,,2,150,RELIABILITY150,8,-31,31,,
332854,,2,150,RELIABILITY150,9,-31,31,,
332322,,2,150,RELIABILITY150,10,-31,31,,
332339,,2,150,RELIABILITY150,11,-31,31,,
268306,,2,150,RELIABILITY150,12,-31,31,,
334346,,2,150,RELIABILITY150,13,-31,31,,
334367,,2,150,RELIABILITY150,14,-31,31,,
266307,,2,150,RELIABILITY150,50,-31,31,,
334390,,2,150,RELIABILITY150,15,-31,31,,
264250,,2,150,RELIABILITY150,16,-31,31,,
334399,,2,150,RELIABILITY150,17,-31,31,,
329766,,2,150,RELIABILITY150,18,-31,31,,
333875,,2,150,RELIABILITY150,19,-31,31,,
330774,,2,150,RELIABILITY150,20,-31,31,,
266806,,2,150,RELIABILITY150,21,-31,31,,
332834,,2,150,RELIABILITY150,22,-31,31,,
332858,,2,150,RELIABILITY150,24,-31,31,,
267843,,2,150,RELIABILITY150,25,-31,31,,
332343,,2,150,RELIABILITY150,26,-31,31,,
333842,,2,150,RELIABILITY150,27,-31,31,,
269850,,2,150,RELIABILITY150,28,-31,31,,
265279,,2,150,RELIABILITY150,29,-31,31,,
266803,,2,150,RELIABILITY150,30,-31,31,,
331286,,2,150,RELIABILITY150,31,-31,31,,
266811,,2,150,RELIABILITY150,32,-31,31,,
267791,,2,150,RELIABILITY150,33,-31,31,,
333379,,2,150,RELIABILITY150,34,-31,31,,
335914,,2,150,RELIABILITY150,35,-31,31,,
333855,,2,150,RELIABILITY150,36,-31,31,,
330278,,2,150,RELIABILITY150,37,-31,31,,
267830,,2,150,RELIABILITY150,40,-31,31,,
332843,,2,150,RELIABILITY150,41,-31,31,,
330782,,2,150,RELIABILITY150,42,-31,31,,
334895,,2,150,RELIABILITY150,43,-31,31,,
336422,,2,150,RELIABILITY150,44,-31,31,,
332842,,2,150,RELIABILITY150,45,-31,31,,
335911,,2,150,RELIABILITY150,46,-31,31,,
332826,,2,150,RELIABILITY150,47,-31,31,,
263714,,2,150,RELIABILITY150,48,-31,31,,
331807,,2,150,RELIABILITY150,49,-31,31,,
334374,,2,150,RELIABILITY150,51,-31,31,,
267267,,2,150,RELIABILITY150,53,-31,31,,
331842,,2,150,RELIABILITY150,54,-31,31,,
335386,,2,150,RELIABILITY150,55,-31,31,,
269863,,2,150,RELIABILITY150,56,-31,31,,
268318,,2,150,RELIABILITY150,57,-31,31,,
334886,,2,150,RELIABILITY150,58,-31,31,,
330786,,2,150,RELIABILITY150,59,-31,31,,
268838,,2,150,RELIABILITY150,60,-31,31,,
333850,,2,150,RELIABILITY150,61,-31,31,,
331786,,2,150,RELIABILITY150,63,-31,31,,
332347,,2,150,RELIABILITY150,64,-31,31,,
269350,,2,150,RELIABILITY150,65,-31,31,,
266778,,2,150,RELIABILITY150,66,-31,31,,
270894,,2,150,RELIABILITY150,67,-31,31,,
267834,,2,150,RELIABILITY150,68,-31,31,,
265743,,2,150,RELIABILITY150,69,-31,31,,
334370,,2,150,RELIABILITY150,70,-31,31,,
336431,,2,150,RELIABILITY150,71,-31,31,,
329778,,2,150,RELIABILITY150,72,-31,31,,
332358,,2,150,RELIABILITY150,73,-31,31,,
336430,,2,150,RELIABILITY150,74,-31,31,,
267279,,2,150,RELIABILITY150,75,-31,31,,
334363,,2,150,RELIABILITY150,76,-31,31,,
265771,,2,150,RELIABILITY150,77,-31,31,,
334898,,2,150,RELIABILITY150,78,-31,31,,
270378,,2,150,RELIABILITY150,79,-31,31,,
335410,,2,150,RELIABILITY150,80,-31,31,,
268342,,2,150,RELIABILITY150,82,-31,31,,
270891,,2,150,RELIABILITY150,83,-31,31,,
268847,,2,150,RELIABILITY150,84,-31,31,,
335390,,2,150,RELIABILITY150,85,-31,31,,
267290,,2,150,RELIABILITY150,87,-31,31,,
262702,,3,-40,RELIABILITYm40,1,-31,31,,
271406,,3,-40,RELIABILITYm40,2,-31,31,,
266267,,3,-40,RELIABILITYm40,3,-31,31,,
268350,,3,-40,RELIABILITYm40,4,-31,31,,
269858,,3,-40,RELIABILITYm40,5,-31,31,,
333866,,3,-40,RELIABILITYm40,6,-31,31,,
270370,,3,-40,RELIABILITYm40,7,-31,31,,
267302,,3,-40,RELIABILITYm40,8,-31,31,,
332854,,3,-40,RELIABILITYm40,9,-31,31,,
332322,,3,-40,RELIABILITYm40,10,-31,31,,
332339,,3,-40,RELIABILITYm40,11,-31,31,,
268306,,3,-40,RELIABILITYm40,12,-31,31,,
334346,,3,-40,RELIABILITYm40,13,-31,31,,
334367,,3,-40,RELIABILITYm40,14,-31,31,,
266307,,3,-40,RELIABILITYm40,50,-31,31,,
334390,,3,-40,RELIABILITYm40,15,-31,31,,
264250,,3,-40,RELIABILITYm40,16,-31,31,,
334399,,3,-40,RELIABILITYm40,17,-31,31,,
329766,,3,-40,RELIABILITYm40,18,-31,31,,
333875,,3,-40,RELIABILITYm40,19,-31,31,,
330774,,3,-40,RELIABILITYm40,20,-31,31,,
266806,,3,-40,RELIABILITYm40,21,-31,31,,
332834,,3,-40,RELIABILITYm40,22,-31,31,,
332858,,3,-40,RELIABILITYm40,24,-31,31,,
267843,,3,-40,RELIABILITYm40,25,-31,31,,
332343,,3,-40,RELIABILITYm40,26,-31,31,,
333842,,3,-40,RELIABILITYm40,27,-31,31,,
269850,,3,-40,RELIABILITYm40,28,-31,31,,
265279,,3,-40,RELIABILITYm40,29,-31,31,,
266803,,3,-40,RELIABILITYm40,30,-31,31,,
331286,,3,-40,RELIABILITYm40,31,-31,31,,
266811,,3,-40,RELIABILITYm40,32,-31,31,,
267791,,3,-40,RELIABILITYm40,33,-31,31,,
333379,,3,-40,RELIABILITYm40,34,-31,31,,
335914,,3,-40,RELIABILITYm40,35,-31,31,,
333855,,3,-40,RELIABILITYm40,36,-31,31,,
330278,,3,-40,RELIABILITYm40,37,-31,31,,
267830,,3,-40,RELIABILITYm40,40,-31,31,,
332843,,3,-40,RELIABILITYm40,41,-31,31,,
330782,,3,-40,RELIABILITYm40,42,-31,31,,
334895,,3,-40,RELIABILITYm40,43,-31,31,,
336422,,3,-40,RELIABILITYm40,44,-31,31,,
332842,,3,-40,RELIABILITYm40,45,-31,31,,
335911,,3,-40,RELIABILITYm40,46,-31,31,,
332826,,3,-40,RELIABILITYm40,47,-31,31,,
263714,,3,-40,RELIABILITYm40,48,-31,31,,
331807,,3,-40,RELIABILITYm40,49,-31,31,,
334374,,3,-40,RELIABILITYm40,,-31,31,,
267267,,3,-40,RELIABILITYm40,53,-31,31,,
331842,,3,-40,RELIABILITYm40,54,-31,31,,
335386,,3,-40,RELIABILITYm40,55,-31,31,,
269863,,3,-40,RELIABILITYm40,,-31,31,,
268318,,3,-40,RELIABILITYm40,57,-31,31,,
334886,,3,-40,RELIABILITYm40,58,-31,31,,
330786,,3,-40,RELIABILITYm40,59,-31,31,,
268838,,3,-40,RELIABILITYm40,60,-31,31,,
333850,,3,-40,RELIABILITYm40,61,-31,31,,
331786,,3,-40,RELIABILITYm40,63,-31,31,,
332347,,3,-40,RELIABILITYm40,64,-31,31,,
269350,,3,-40,RELIABILITYm40,65,-31,31,,
266778,,3,-40,RELIABILITYm40,66,-31,31,,
270894,,3,-40,RELIABILITYm40,67,-31,31,,
267834,,3,-40,RELIABILITYm40,68,-31,31,,
265743,,3,-40,RELIABILITYm40,69,-31,31,,
334370,,3,-40,RELIABILITYm40,70,-31,31,,
336431,,3,-40,RELIABILITYm40,71,-31,31,,
329778,,3,-40,RELIABILITYm40,72,-31,31,,
332358,,3,-40,RELIABILITYm40,73,-31,31,,
336430,,3,-40,RELIABILITYm40,74,-31,31,,
267279,,3,-40,RELIABILITYm40,75,-31,31,,
334363,,3,-40,RELIABILITYm40,76,-31,31,,
265771,,3,-40,RELIABILITYm40,77,-31,31,,
334898,,3,-40,RELIABILITYm40,78,-31,31,,
270378,,3,-40,RELIABILITYm40,79,-31,31,,
335410,,3,-40,RELIABILITYm40,80,-31,31,,
268342,,3,-40,RELIABILITYm40,82,-31,31,,
270891,,3,-40,RELIABILITYm40,83,-31,31,,
268847,,3,-40,RELIABILITYm40,84,-31,31,,
335390,,3,-40,RELIABILITYm40,85,-31,31,,
267290,,3,-40,RELIABILITYm40,87,-31,31,,
262702,,4,35,AFTER_SOLDER,1,-14,18,,
271406,,4,35,AFTER_SOLDER,2,-14,13,,
266267,,4,35,AFTER_SOLDER,3,-15,15,,
268350,,4,35,AFTER_SOLDER,4,-15,16,,
269858,,4,35,AFTER_SOLDER,5,-15,13,,
333866,,4,35,AFTER_SOLDER,6,-17,17,,
270370,,4,35,AFTER_SOLDER,7,-13,14,,
267302,,4,35,AFTER_SOLDER,8,-15,19,,
332854,,4,35,AFTER_SOLDER,9,-16,14,,
332322,,4,35,AFTER_SOLDER,10,-15,15,,
332339,,4,35,AFTER_SOLDER,11,-12,16,,
268306,,4,35,AFTER_SOLDER,12,-15,15,,
334346,,4,35,AFTER_SOLDER,13,-17,13,,
334367,,4,35,AFTER_SOLDER,14,-13,15,,
266307,,4,35,AFTER_SOLDER,50,-14,14,,
334390,,4,35,AFTER_SOLDER,15,-12,14,,
264250,,4,35,AFTER_SOLDER,16,-14,15,,
334399,,4,35,AFTER_SOLDER,17,-12,17,,
329766,,4,35,AFTER_SOLDER,18,-13,13,,
333875,,4,35,AFTER_SOLDER,19,-13,15,,
330774,,4,35,AFTER_SOLDER,20,-15,15,,
266806,,4,35,AFTER_SOLDER,21,-15,14,,
332834,,4,35,AFTER_SOLDER,22,-15,13,,
332858,,4,35,AFTER_SOLDER,24,-15,15,,
267843,,4,35,AFTER_SOLDER,25,-16,12,,
332343,,4,35,AFTER_SOLDER,26,-14,15,,
333842,,4,35,AFTER_SOLDER,27,-15,14,,
269850,,4,35,AFTER_SOLDER,28,-15,15,,
265279,,4,35,AFTER_SOLDER,29,-13,14,,
266803,,4,35,AFTER_SOLDER,30,-15,14,,
331286,,4,35,AFTER_SOLDER,31,-14,14,,
266811,,4,35,AFTER_SOLDER,32,-14,17,,
267791,,4,35,AFTER_SOLDER,33,-14,17,,
333379,,4,35,AFTER_SOLDER,34,-15,16,,
335914,,4,35,AFTER_SOLDER,35,-15,14,,
333855,,4,35,AFTER_SOLDER,36,-16,15,,
330278,,4,35,AFTER_SOLDER,37,-14,15,,
267830,,4,35,AFTER_SOLDER,40,-15,18,,
332843,,4,35,AFTER_SOLDER,41,-15,16,,
330782,,4,35,AFTER_SOLDER,42,-14,12,,
334895,,4,35,AFTER_SOLDER,43,-16,15,,
